Name,GID,Source data,Entry type,Year,Year info,Parentage,Source study,BPH17,BPH3,BPH9-9,Xa4,xa5,Xa7,xa13,Xa21,Pita,Pi9,Pi54,Pi35(t),BADH2,chalk5,sub1,1K-RiCA_GS3,1k-RiCA_Wx,1K-RiCA_alk,AG1,Saltol,qNa1L,DTY1.1,DTY2.2,DTY3.1,DTY3.2,DTY4.1,DTY12.1,COLD1,LTG1,qSCT1,HTSF4.1
IR 106236-B-B-209-2-1,300256762,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,PR 37246-2-3-2-1-1-2-1/IR10F365,,S,,,,S,,S,R,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 98430-B-B-B-B-11,300035917,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IR09N190/IRRI 123,,S,,,,R,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 100121-B-B-B-B-21-1-1,300256489,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,PR 37866-1B-1-4/IRRI 154,,S,,,,R,,S,S,R,S,S,,non_frag,chalky,non_tolerant,,,,,,,,,,,,,,,,
IR16A3518,4815746,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,IR05N412/PR 37921-B-3-2-2//IR05N412,,S,,,,S,,S,R,R,S,S,,,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR15A1383,4389730,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IR08N194/IR10F388,,S,,,,,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 100097-B-B RGA-B RGA-64,300294074,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IR10N108/IRRI 154,,S,,,,R,,S,S,R,S,R,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 99993-B-B RGA-B RGA-B RGA-111,300293566,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IRRI 151/IRRI 154,,S,,,,S,,S,S,R,S,R,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 99993-B-B RGA-B RGA-B RGA-113,300293568,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IRRI 151/IRRI 154,,S,,,,R,,S,S,R,S,R,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 107041:36-1-1,4609631,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,IR 103806:139/IRRI 154,,S,,,,R,,S,S,R,S,S,,non_frag,non_chalky,tolerant,,,,,,,,,,,,,,,,
IR 100723-B-B-B-B-7,300041295,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IR08N194/IR10F365//PR 37285-17-31-12-1-21-1-2,,S,,,,R,,S,R,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 99993-B-B RGA-B RGA-B RGA-107,300293562,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IRRI 151/IRRI 154,,S,,,,R,,S,S,R,S,R,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR16A2932,4789278,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,IR05N412/PR 37921-B-3-2-2//IR05N412,,S,,,,R,,S,,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 103806:292-B RGA,4193113,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,IRRI 154*2/IRRI 149,,S,,,,S,,S,,R,S,S,,non_frag,non_chalky,tolerant,,,,,,,,,,,,,,,,
IR 99993-B-B RGA-B RGA-B RGA-348,300293803,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IRRI 151/IRRI 154,,S,,,,R,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR15A3595,300173154,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IR08N194/IR08N128//IRRI 186,,S,,,,,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 99993-B-B RGA-B RGA-B RGA-224,300293679,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IRRI 151/IRRI 154,,S,,,,R,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR16A3212,300234601,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,PR 37921-B-3-4-2-1-2/IRRI 145//IR09A228,,S,,,,S,,S,S,S,S,S,,frag,chalky,non_tolerant,,,,,,,,,,,,,,,,
IR15A1904,4390052,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IR BB 65/IR00A117//IR10A125,,S,,,,S,,S,S,R,S,S,,non_frag,chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 103806:263-B RGA,4194537,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,IRRI 154*2/IRRI 149,,S,,,,R,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 106432-B-B-B-B-46,300233797,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,GSR IR 1-8-S6-S3-Y2/PR 39421-52-28-2-1//IR09A228,,S,,,,S,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 103806:75-B RGA,4194579,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,IRRI 154*2/IRRI 149,,S,,,,S,,S,S,R,S,S,,non_frag,non_chalky,tolerant,,,,,,,,,,,,,,,,
IR15A2997,300167177,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,IRRI 149/COLOMBIA XXI,,S,,,,R,,S,S,R,S,S,,frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 99993-B-B RGA-B RGA-B RGA-470,300293925,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IRRI 151/IRRI 154,,S,,,,R,,S,R,R,S,S,,non_frag,chalky,non_tolerant,,,,,,,,,,,,,,,,
IR12N234,3426985,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2009,cross year,IR02N211/TEQING,,S,,,,S,,S,S,R,S,S,,non_frag,chalky,non_tolerant,,,,,,,,,,,,,,,,
IR15A3472,300172839,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,MTU 1108/IR06M138//IR09N190,,S,,,,R,,S,,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 99993-B-B RGA-B RGA-B RGA-256,300293711,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IRRI 151/IRRI 154,,S,,,,R,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 99993-B-B RGA-B RGA-B RGA-16,300293471,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IRRI 151/IRRI 154,,S,,,,R,,S,S,R,S,R,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 98380-B-B-B-B-55,300034581,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IRRI 168/IRRI 123,,S,,,,R,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 103806:84-B RGA,4194585,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,IRRI 154*2/IRRI 149,,S,,,,R,,S,S,R,S,S,,non_frag,non_chalky,,,,,,,,,,,,,,,,,
IR 99993-B-B RGA-B RGA-B RGA-213,300293668,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IRRI 151/IRRI 154,,S,,,,S,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 107041:42-1-1,4609625,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,IR 103806:139/IRRI 154,,S,,,,R,,S,S,S,S,S,,non_frag,non_chalky,tolerant,,,,,,,,,,,,,,,,
IR 100097-B-B RGA-B RGA-122,300294132,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IR10N108/IRRI 154,,S,,,,R,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR16A2944,4789327,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,IR05N412/PR 37921-B-3-2-2//IR05N412,,S,,,,R,,S,S,R,S,S,,non_frag,non_chalky,tolerant,,,,,,,,,,,,,,,,
IR 99993-B-B RGA-B RGA-B RGA-365,300293820,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IRRI 151/IRRI 154,,S,,,,S,,S,S,S,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 103328-B-B RGA-B RGA-259,300288786,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,PR 37866-1B-1-4/IRRI 156,,S,,,,S,,S,R,R,S,S,,frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR16A2653,300431474,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,PR 37866-1B-1-4/IRRI 154//PSB RC 10 (IR 50404-57-2-2-3),,S,,,,R,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 99101-B RGA-B RGA-B RGA-112-1-1,300256575,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IRRI 154*2/IR05N160,,S,,,,R,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 100723-B-B-B-B-70,300041358,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IR08N194/IR10F365//PR 37285-17-31-12-1-21-1-2,,S,,,,S,,S,S,R,,S,,non_frag,chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 108005-B-B RGA-B RGA-30,300296737,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,PR 37704-2B-6-1-2-1-1/IRRI 154,,S,,,,R,,S,S,S,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 99993-B-B RGA-B RGA-B RGA-192,300293647,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IRRI 151/IRRI 154,,,,,,S,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 99993-B-B RGA-B RGA-B RGA-188,300293643,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IRRI 151/IRRI 154,,S,,,,R,,S,S,R,S,R,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 103806:111-B RGA,4194599,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,IRRI 154*2/IRRI 149,,S,,,,R,,S,S,R,S,S,,non_frag,non_chalky,tolerant,,,,,,,,,,,,,,,,
IR16A3253,300288602,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,PR 37866-1B-1-4/IRRI 156,,S,,,,R,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 100723-B-B-B-B-66,300041354,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IR08N194/IR10F365//PR 37285-17-31-12-1-21-1-2,,S,,,,S,,S,S,R,S,S,,non_frag,non_chalky,tolerant,,,,,,,,,,,,,,,,
IR16A2969,4789383,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,IR05N412/PR 37921-B-3-2-2//IR05N412,,S,,,,R,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR16A2634,300431372,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,PR 37866-1B-1-4/IRRI 154//PSB RC 10 (IR 50404-57-2-2-3),,S,,,,S,,S,R,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 99993-B-B RGA-B RGA-B RGA-129,300293584,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IRRI 151/IRRI 154,,S,,,,S,,S,S,S,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 100707-B-B RGA-B RGA-B RGA-252,300293227,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IR08A176/IRRI 154//IR09A136,,S,,,,R,,S,S,S,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 100085-B-B-B-B-17-1,300251592,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IR09N542/IRRI 154,,S,,,,R,,S,S,R,S,S,,non_frag,chalky,non_tolerant,,,,,,,,,,,,,,,,
IR15A2960,300167094,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IR09N542/IRRI 154,,S,,,,S,,S,S,R,S,S,,non_frag,chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 99982-B-B-B-B-65,300038808,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IRRI 193/PSB RC 10 (IR 50404-57-2-2-3),,S,,,,R,,S,S,R,S,S,,non_frag,non_chalky,tolerant,,,,,,,,,,,,,,,,
IR 100113-B-B-B-B-5,300038039,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,PR 37285-17-31-12-1-21-1-2/MILYANG 23,,,,,,R,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 103806:176-B RGA,4194486,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,IRRI 154*2/IRRI 149,,S,,,,R,,S,S,R,S,S,,non_frag,non_chalky,tolerant,,,,,,,,,,,,,,,,
IR 100097-B-B RGA-B RGA-138,300294148,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IR10N108/IRRI 154,,S,,,,R,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 106454-B-B-B-B-88,300234599,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,PR 37921-B-3-4-2-1-2/IRRI 145//IR09A228,,S,,,,S,,S,S,S,S,S,,frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 106454-B-B-B-B-49,300234560,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,PR 37921-B-3-4-2-1-2/IRRI 145//IR09A228,,S,,,,,,S,S,,S,S,,,chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 103328-B-B RGA-B RGA-171,300288698,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,PR 37866-1B-1-4/IRRI 156,,S,,,,S,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 99993-B-B RGA-B RGA-B RGA-158,300293613,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IRRI 151/IRRI 154,,S,,,,R,,S,S,R,S,S,,non_frag,chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 103328-B-B RGA-B RGA-262,300288789,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,PR 37866-1B-1-4/IRRI 156,,S,,,,S,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 103806:109-B RGA,4194598,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,IRRI 154*2/IRRI 149,,S,,,,,,S,S,R,S,S,,non_frag,,,,,,,,,,,,,,,,,,
IR 103806-538-B RGA,4193164,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,IRRI 154*2/IRRI 149,,S,,,,R,,S,S,R,S,S,,non_frag,non_chalky,tolerant,,,,,,,,,,,,,,,,
IR 100085-B-B-B-B-9-1,300251584,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IR09N542/IRRI 154,,S,,,,S,,S,S,S,S,S,,non_frag,non_chalky,,,,,,,,,,,,,,,,,
IR16A3274,300288780,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,PR 37866-1B-1-4/IRRI 156,,S,,,,S,,S,R,R,S,S,,frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR15A3897,300174504,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IRRI 193/PSB RC 10 (IR 50404-57-2-2-3),,S,,,,R,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 100722-B-B-B-B-43,300041272,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IR08N194/IR10F388//IR05N412,,S,,,,S,,S,S,R,S,S,,non_frag,chalky,tolerant,,,,,,,,,,,,,,,,
IR16A2543,300430944,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,PR 37951-3B-37-1-2/IR09N496//IR09F436,,S,,,,S,,S,S,S,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 99091-B-B-B-224-3,300052133,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IR BB 65/IR03A477//MTU 1113,,S,,,,R,,S,S,S,S,S,,non_frag,chalky,non_tolerant,,,,,,,,,,,,,,,,
IR16A2961,4789370,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,IR05N412/PR 37921-B-3-2-2//IR05N412,,S,,,,R,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR16A3510,4815738,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IR05N412/PR 37921-B-3-2-2//IR05N412,,S,,,,S,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 103806:35-B RGA,4194561,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,IRRI 154*2/IRRI 149,,S,,,,R,,S,S,R,S,S,,non_frag,chalky,tolerant,,,,,,,,,,,,,,,,
IR 106435-B-B-B-B-68,300233315,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,OM 4498/GIZA 178//IR09A228,,S,,,,S,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 106224-B-B-B-B-46,300233747,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,IRRI 156/IR09F436,,S,,,,R,,S,S,R,S,S,,non_frag,non_chalky,tolerant,,,,,,,,,,,,,,,,
IR 100721-B-B-B-B-60,300041209,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IR08N194/IR10F382//IR10N108,,S,,,,R,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 103314-B-B RGA-B RGA-38,300288315,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,PR 35769-B-37-3-1-2-1/IR09N522,,S,,,,,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 100756-B-B-B-B-54,300041558,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IRRI 119/IR 24//IR08A172,,S,,,,S,,S,S,R,,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR15A1111,4393019,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IR BB 64/IR03A477//IRRI 154,,S,,,,R,,S,S,S,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR16A3547,4815775,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,IR05N412/PR 37921-B-3-2-2//IR05N412,,S,,,,R,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 100124-B-B-B-B-47-1-1,300256516,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,PR 37866-1B-1-4/IRRI 123,,S,,,,S,,S,R,R,S,S,,non_frag,chalky,non_tolerant,,,,,,,,,,,,,,,,
IR15A1103,4395286,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IR BB 62/IR 73012-137-2-2-2//IR07F290,,S,,,,S,,S,S,R,S,S,,frag,,non_tolerant,,,,,,,,,,,,,,,,
IR 103713-B-B RGA-B RGA-B RGA-421,300295099,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,IR06N234/IRRI 154//PR 37866-1B-1-4,,S,,,,S,,S,S,R,S,S,,non_frag,chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 103298-B-B RGA-B RGA-514-1,300251200,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,PR 30245-10-414/IR08N210,,S,,,,,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR15A1132,4391128,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IR09N530/IR 71676-90-2-2//IR09N542,,S,,,,R,,S,S,R,S,S,,non_frag,chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 106457-B-B-B-B-15,300233941,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,PR 37951-3B-37-1-2/IR09N496//IR09F436,,S,,,,S,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 108007-B-B RGA-B RGA-107,300296705,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,PR 37921-B-3-4-2-1-2/IRRI 154,,S,,,,R,,S,S,S,S,S,,frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 99994-B-B-B-B-B-3,300233441,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IRRI 151/PSB RC 10 (IR 50404-57-2-2-3),,S,,,,S,,S,S,R,S,,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 99106-B-B-B-B-21,300040166,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,MTU 1108/IR06M138//IR09N190,,S,,,,R,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 103328-B-B RGA-B RGA-158,300288685,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,PR 37866-1B-1-4/IRRI 156,,S,,,,S,,S,R,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR15A3423,300172680,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IRRI 180/IR 68144-2B-2-2-3-1-166//IR09N496,,S,,,,S,,S,S,R,S,S,,non_frag,chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 103297-B-B-B-B-B-71,300233553,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,OM 4498/GIZA 178,,S,,,,R,,S,S,R,S,S,,frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 103757-B-B RGA-B RGA-B RGA-482,300296530,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,PR 37866-1B-1-4/IRRI 154//PSB RC 10 (IR 50404-57-2-2-3),,S,,,,R,,S,R,R,S,S,,non_frag,chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 106224-B-B-B-B-17,300233718,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,IRRI 156/IR09F436,,S,,,,R,,S,S,R,S,S,,frag,chalky,tolerant,,,,,,,,,,,,,,,,
IR15A2804,300080449,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,PR 37285-17-31-12-1-21-1-2/PSB RC 10 (IR 50404-57-2-2-3),,S,,,,R,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 106454-B-B-B-B-48,300234559,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,PR 37921-B-3-4-2-1-2/IRRI 145//IR09A228,,S,,,,S,,S,S,S,S,S,,non_frag,chalky,non_tolerant,,,,,,,,,,,,,,,,
IR15A3577,300173106,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IR09A138/IR 72903-121-2-1-2//IRRI 123,,S,,,,R,,S,S,R,S,S,,non_frag,chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 99994-B-B-B-B-B-37,300233475,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IRRI 151/PSB RC 10 (IR 50404-57-2-2-3),,S,,,,S,,S,S,R,S,R,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 103328-B-B RGA-B RGA-224,300288751,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,PR 37866-1B-1-4/IRRI 156,,,,,,R,,S,R,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 100007-B RGA-B RGA-B RGA-20,300033619,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IR05N412/PSB RC 18 (IR 51672-62-2-1-1-2-3),,S,,,,S,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 103713-B-B RGA-B RGA-B RGA-191,300294869,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,IR06N234/IRRI 154//PR 37866-1B-1-4,,S,,,,S,,S,R,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR15A1796,4391648,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2011,cross year,IR09F436/IR10F365,,S,,,,S,,S,S,S,S,S,,non_frag,chalky,tolerant,,,,,,,,,,,,,,,,
IR 98427-B-B-B-B-12,300035780,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IR09N190/IRRI 146,,S,,,,R,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 106436-B-B RGA-B RGA-B RGA-308,300291743,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,OM 4498/GIZA 178//IRRI 193,,S,,,,S,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 103757-B-B RGA-B RGA-B RGA-323,300296371,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,PR 37866-1B-1-4/IRRI 154//PSB RC 10 (IR 50404-57-2-2-3),,S,,,,S,,S,S,R,S,S,,non_frag,chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 106436-B-B RGA-B RGA-B RGA-362,300291797,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2013,cross year,OM 4498/GIZA 178//IRRI 193,,S,,,,R,,S,S,S,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 100707-B-B RGA-B RGA-B RGA-256,300293231,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IR08A176/IRRI 154//IR09A136,,S,,,,R,,S,S,R,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
IR 100707-B-B RGA-B RGA-B RGA-343,300293318,FavEnvB - Irrigated 2017 germplasm summary,2017_AYT,2012,cross year,IR08A176/IRRI 154//IR09A136,,S,,,,R,,S,S,S,S,S,,non_frag,non_chalky,non_tolerant,,,,,,,,,,,,,,,,
